Gold	Predictions	Probabilities
France	['southern europe', 'western europe', 'north africa', 'europe', 'northern europe']	[1.0, 1.1088245475866407e-18, 1.0741044099650628e-23, 5.916581034750161e-24, 4.1271770285582296e-25]	dVQcCwad_7xL-AwRKfGOhA
France	['eastern europe', 'western europe', 'europe', 'northern europe', 'balkan']	[0.9917757511138916, 0.00821639597415924, 7.867780368542299e-06, 3.171846677054459e-20, 1.870921056301319e-23]	AGG2NSmNZ2CMRjxRQxtfxA
France	['oceania', 'caribbean', 'southern europe', 'europe', 'western europe']	[1.0, 2.4940447929111542e-08, 2.8909743522709253e-12, 7.659969121671939e-13, 1.2145193433853868e-13]	85WaOnQp4aHCTocN1fuILg
France	['southern europe', 'europe', 'north africa', 'western europe', 'west africa']	[1.0, 1.112066697713974e-15, 1.3227584141678374e-17, 1.1258392391965502e-18, 8.480209890585209e-40]	Bs90VzXqZsRpcZm7AxaL6w
France	['western europe', 'europe', 'eastern europe', 'northern europe', 'baltic']	[0.9999988079071045, 1.1903090353371226e-06, 2.6726241220131897e-09, 8.673762963671845e-17, 3.6347047653434263e-19]	D2_JfMHyDoq_ectiDBdrqA
France	['southern europe', 'north africa', 'western europe', 'europe', 'northern europe']	[0.9720568060874939, 0.01633124053478241, 0.011611373163759708, 5.991346370137762e-07, 1.4484619016361111e-12]	yJfHNmGOFdVaVNF-jy1qKA
France	['southern europe', 'western europe', 'europe', 'north africa', 'northern europe']	[0.9999604225158691, 3.878725692629814e-05, 7.433490623043326e-07, 4.061779633067388e-15, 5.146196316646785e-16]	Y4BF6-GU4amY376Bl8fbYA
France	['oceania', 'baltic', 'sub-saharan africa', 'caribbean', 'asia']	[1.0, 1.6973939767328543e-31, 2.1852492849974787e-39, 5.464811777143208e-40, 7.081742049158328e-41]	Sd2_HRao_D_Rr_RODyp_4Q
France	['europe', 'western europe', 'northern europe', 'west africa', 'africa']	[0.9816880822181702, 0.018311945721507072, 7.85662737398372e-20, 1.1241891099514543e-23, 1.8793104342561634e-24]	g15EHlUSt_tY8Am1AW3f0g
France	['western europe', 'europe', 'southern europe', 'north africa', 'asia']	[0.9933250546455383, 0.006675021257251501, 1.727103035809571e-22, 9.789515184835431e-23, 2.1794900538859653e-25]	TjFOE-JHWJrHgt2K1rimvw
France	['western europe', 'europe', 'northern europe', 'eastern europe', 'west africa']	[0.9888904094696045, 0.011109649203717709, 3.839553905172057e-25, 1.2153884248021893e-27, 5.517968642895502e-29]	DwVj9k6_Juz2inA39lXboQ
France	['southern europe', 'europe', 'western europe', 'north africa', 'asia']	[0.9999997615814209, 1.441368340238114e-07, 7.801030932341746e-08, 8.886835875755522e-28, 1.285596386343584e-33]	iC_qQx3_qp61SwbNlTGvcg
France	['western europe', 'europe', 'northern europe', 'caribbean', 'central africa']	[0.9999822378158569, 1.7736283552949317e-05, 4.643331702344983e-15, 9.648142020589909e-18, 6.822792073900204e-18]	kegJXFq8zJbmb96MHy4yeg
France	['south america', 'latin america', 'north africa', 'caribbean', 'northern europe']	[1.0, 1.035334840082669e-08, 4.4756867656481347e-10, 7.624817444096266e-11, 3.8894519446188032e-16]	_TDXeP5EDzAO-o3-uyYScA
France	['europe', 'western europe', 'northern europe', 'eastern europe', 'north america']	[0.9918163418769836, 0.008183698169887066, 7.688749259208493e-19, 4.844152244233878e-25, 1.0444325792131758e-26]	ncRe_lWDJLe-Fs2erNttiA
France	['western europe', 'europe', 'northern europe', 'west africa', 'north africa']	[1.0, 1.1303844527077445e-09, 1.0710893362536537e-22, 4.3940856034641465e-29, 8.244516973904276e-34]	6B67snwM-tCsQlg6hEB_6A
France	['western europe', 'europe', 'northern europe', 'north africa', 'southern europe']	[0.9999921321868896, 7.87194676377112e-06, 5.443813844152601e-09, 2.820956661209465e-20, 6.800196707158893e-27]	kZ682RkaT7mOOUV2TKxP9Q
France	['western europe', 'europe', 'northern europe', 'southern europe', 'eastern europe']	[0.9887737035751343, 0.01122625358402729, 8.341064621495472e-15, 3.811520463239712e-18, 5.544213522822967e-23]	CBEjtJngqhyiLcKc34sVtQ
France	['western europe', 'europe', 'northern europe', 'west africa', 'north africa']	[1.0, 1.6292631688230585e-09, 1.7979822787579224e-17, 1.3615116294105513e-19, 6.474412470840362e-32]	SemtpTmOvKM-lgpcfFjKbg
France	['western europe', 'europe', 'northern europe', 'north africa', 'west africa']	[0.999976396560669, 2.3641192456125282e-05, 5.546785090699419e-14, 2.0705036420662367e-19, 7.528431728965214e-24]	D7BJt_h-1vJQx72kEM38HQ
France	['western europe', 'europe', 'southern europe', 'northern europe', 'north africa']	[0.9986971020698547, 0.001302917255088687, 2.3157538402707157e-20, 1.1168211959930842e-29, 4.062748277289393e-31]	6RfPdb--tuYjQ25CutRLFg
France	['western europe', 'europe', 'north africa', 'west africa', 'northern europe']	[0.9973472356796265, 0.0026527440641075373, 3.6768515717672e-17, 7.083542293423225e-22, 5.761535235880493e-23]	s6vK5hG81Z6yENKIV-Koxg
France	['europe', 'western europe', 'northern europe', 'asia', 'southern europe']	[0.9993904829025269, 0.0006095430580899119, 1.9589660519906245e-16, 1.3254930023284677e-23, 2.7344004525978447e-25]	3Cyh_agfbU8jgJYujPPHZw
France	['western europe', 'europe', 'northern europe', 'north america', 'southern europe']	[0.9998323917388916, 0.0001676062383921817, 7.238182507347083e-23, 2.1195449136145643e-31, 1.8223449119950355e-31]	AbAsgnkKXJQPmSALlTnrqA
France	['western europe', 'europe', 'northern europe', 'west africa', 'asia']	[0.9990803003311157, 0.000919675047043711, 2.628421032893541e-24, 1.8029785767375547e-27, 1.5728090536773206e-33]	24z9uQcsbjAeagAroUn4Iw
France	['southern europe', 'europe', 'western europe', 'north africa', 'northern europe']	[0.803308367729187, 0.19195300340652466, 0.004738606512546539, 1.2095926203860397e-18, 2.620516409964955e-23]	ZqvDnMpwAYSgGuUTCfPDxA
France	['europe', 'western europe', 'northern europe', 'southern europe', 'greenland']	[0.999836802482605, 0.00016318562848027796, 1.6647405676195604e-11, 1.6442185349582771e-16, 6.689942858444715e-22]	e3STiELzpny9foEB858N7w
France	['southern europe', 'north africa', 'western europe', 'europe', 'northern europe']	[1.0, 2.0379826163241174e-14, 3.5212565824402605e-18, 6.957741188314855e-20, 2.5073632114620117e-22]	Auz_dwPEoOVKDN9xOfKN5A
France	['western europe', 'europe', 'northern europe', 'southern europe', 'west africa']	[0.9999992847442627, 6.882469278934877e-07, 5.267447366646467e-19, 3.754047411442251e-20, 6.973970958628523e-28]	hiscfWRj8pSr-ujMY2Hc3Q
France	['western europe', 'europe', 'northern europe', 'west africa', 'north africa']	[1.0, 7.739169305409632e-09, 1.543077256878058e-19, 9.571051201187145e-23, 3.8488558232472165e-27]	iUAu3TUmywHHLINAKsZ0Sg
France	['western europe', 'europe', 'northern europe', 'southern europe', 'asia']	[0.5830475687980652, 0.4169524312019348, 2.2142468414365624e-10, 9.058941270268387e-18, 5.170300276978519e-18]	h4dJQcE48P32_qR0cB0dFg
France	['western europe', 'europe', 'west africa', 'north africa', 'northern europe']	[0.9999959468841553, 4.076207915204577e-06, 7.996503874060378e-18, 4.640087821471465e-21, 2.4065353650688588e-24]	Us9pgxn1zKQyOYG4kZYi8w
France	['western europe', 'europe', 'west africa', 'northern europe', 'north africa']	[0.9999837875366211, 1.6256890376098454e-05, 6.053199801442512e-20, 8.835919877278e-21, 6.963077378861984e-26]	lUhzRXhd-Yh5t8oJCcnrCw
France	['europe', 'western europe', 'northern europe', 'eastern europe', 'southern europe']	[1.0, 1.57604951311896e-08, 7.856730236397051e-23, 3.5718094525961515e-28, 1.1457585943340562e-29]	w0tTpFdTLQiUrjin9sp0xA
France	['western europe', 'europe', 'northern europe', 'north america', 'north africa']	[0.9962940812110901, 0.003705900628119707, 4.2093091382746254e-19, 7.315434004426005e-28, 6.425151029080453e-31]	qxwM1tT-Cd5k6NhisXpg_w
France	['western europe', 'europe', 'northern europe', 'west africa', 'balkan']	[0.9999998807907104, 1.238146438709009e-07, 4.295954497981965e-19, 4.511515815207337e-31, 1.9273359531802544e-31]	kaBH6AWUtjfI1rKeYhyoEg
France	['western europe', 'europe', 'northern europe', 'southern europe', 'north africa']	[0.9978089928627014, 0.0021910404320806265, 1.1532619206399558e-13, 6.322112485930357e-26, 3.49528637279152e-30]	htCh2S-x-s0O8ke3rjXldg
France	['europe', 'western europe', 'southern europe', 'balkan', 'northern europe']	[0.9999885559082031, 1.147106468124548e-05, 6.54685994305737e-09, 1.125562592518091e-21, 1.1997038061798672e-24]	4QZgQIUZHkSluEoFotEteA
France	['western europe', 'europe', 'northern europe', 'southern europe', 'eastern europe']	[1.0, 1.1961811097194186e-08, 1.749627528903515e-14, 9.451753344212382e-23, 3.443629971235025e-23]	s4i82-2E74lPhq4OZ18uMA
France	['western europe', 'europe', 'northern europe', 'north africa', 'africa']	[1.0, 5.279283676884461e-10, 3.4938287109260277e-25, 9.026718695179014e-35, 1.383621028145421e-36]	JCmStCGCUkmW4QZFT4lz7Q
France	['southern africa', 'caribbean', 'north africa', 'southern europe', 'sub-saharan africa']	[0.8794997334480286, 0.12050025910139084, 8.24706969382305e-12, 9.97285546787581e-14, 1.7039857752865816e-17]	aYGv6wmvUha9l3TOCGXkcw
France	['western europe', 'europe', 'southern europe', 'north africa', 'northern europe']	[0.9999998807907104, 7.349219544039443e-08, 6.351272208287846e-16, 2.3266904837028285e-17, 1.5229237201894781e-21]	U0Q2WYKw3kBqOmQHkkuy2A
France	['europe', 'western europe', 'balkan', 'northern europe', 'eastern europe']	[1.0, 5.271894726321946e-11, 6.651587104462148e-15, 2.898029214784093e-20, 6.621585473543545e-23]	3b_89T5hO_7aLPSkClAQ2Q
France	['europe', 'western europe', 'northern europe', 'southern europe', 'greenland']	[0.9516459703445435, 0.04835397005081177, 1.716651543137715e-10, 1.9300100652526137e-17, 5.95089888541987e-20]	7W2cZvA0GRamh8U5967B5Q
France	['caribbean', 'polynesia', 'oceania', 'europe', 'africa']	[1.0, 5.617270090372238e-14, 2.354676419192886e-15, 1.833728744601619e-27, 1.3972473690664921e-28]	Hd6DEvZVwwY-P6lHHRCylQ
France	['southern europe', 'europe', 'western europe', 'north africa', 'balkan']	[1.0, 6.174744604514615e-10, 4.0555970040601075e-13, 7.520487901315712e-16, 1.322116047489844e-27]	jkFFROEemQeY2mjWCIxrZg
France	['western europe', 'europe', 'northern europe', 'north africa', 'west africa']	[0.9999998807907104, 1.1086825679740286e-07, 4.9927457919875624e-23, 4.757055821914217e-27, 1.4175671938713035e-29]	xXf5a3UGvN90KiHSSPYxJQ
France	['western europe', 'europe', 'northern europe', 'west africa', 'north africa']	[1.0, 5.676724688192733e-14, 4.221858708937974e-18, 8.252946407564068e-20, 7.240302649915955e-24]	CXtBOap-IkPRX_1vi4a3Pw
France	['western europe', 'europe', 'northern europe', 'baltic', 'eastern europe']	[0.9767855405807495, 0.023214222863316536, 2.668155332230526e-07, 1.4899141476121258e-08, 3.0713267842882202e-18]	EAqRdpy3R4oFK9lQqr-Ocw
France	['western europe', 'europe', 'northern europe', 'west africa', 'north africa']	[0.9999898672103882, 1.0074498277390376e-05, 3.952685346999413e-14, 8.465376890184056e-21, 2.3732399443966317e-21]	9bybtMNmYYcFAY9FzmadBA
France	['western europe', 'europe', 'northern europe', 'north africa', 'west africa']	[1.0, 1.2684068240176316e-09, 1.3601872033899288e-20, 3.2670797649244645e-27, 9.842871231638613e-29]	_jZShgdoT1sJLxl4_vZynw
France	['western europe', 'europe', 'northern europe', 'central africa', 'caribbean']	[1.0, 4.2215037021620105e-11, 1.0425416086751833e-20, 9.262669163637036e-26, 9.9225242334831e-30]	IAD0MY-yrU33C0N3BkV_SA
France	['oceania', 'caribbean', 'europe', 'south america', 'western europe']	[0.7759200930595398, 0.22030575573444366, 0.0037479521706700325, 2.6189462005277164e-05, 7.068362339879286e-09]	VLyBWmirERdFtdcXZJsdpw
France	['europe', 'balkan', 'western europe', 'eastern europe', 'southern europe']	[0.9999067783355713, 9.25170024856925e-05, 6.344099574562279e-07, 1.5135844932956388e-07, 5.493540705514132e-16]	hPHr6S78yA09_9bHmac_gQ
France	['southern europe', 'western europe', 'europe', 'north africa', 'northern europe']	[0.5122451782226562, 0.48767027258872986, 8.455407078145072e-05, 1.1859892408427886e-11, 4.020652505006008e-19]	1lpBZUMlJi9Un7DkXyCBiw
France	['western europe', 'europe', 'northern europe', 'north africa', 'southern europe']	[0.9999889135360718, 1.1047790394513868e-05, 6.443566903454145e-17, 1.8542358001304215e-25, 4.2765163481553775e-26]	8CsnbvfNKgOQB-V9Q3s48Q
France	['europe', 'western europe', 'northern europe', 'balkan', 'southern europe']	[0.8147170543670654, 0.18528291583061218, 9.485032551048711e-12, 5.4759629990186465e-12, 1.5552496396444307e-20]	fTAkursbKvYThWfcDUopXQ
France	['south america', 'central america', 'latin america', 'southern africa', 'central africa']	[0.9999334812164307, 4.622169944923371e-05, 2.0267467334633693e-05, 6.003106811560549e-14, 9.085766671359033e-15]	Z4n8zIJPtVv7Jrn7wM91yA
France	['western europe', 'europe', 'asia', 'northern europe', 'north africa']	[0.9999979734420776, 2.032644943028572e-06, 2.0630205344273557e-25, 8.943351211452796e-26, 1.6703336184917837e-26]	ab8Y03_tKkjYFiFWmL5xNA
France	['western europe', 'europe', 'northern europe', 'north africa', 'asia']	[1.0, 2.3574573283086098e-12, 3.871474329700089e-27, 8.099533149766729e-40, 5.51382919742529e-41]	wMiLkfJ3gibstHwjBS_D3g
France	['southern europe', 'europe', 'western europe', 'northern europe', 'north africa']	[0.9964042901992798, 0.003595679299905896, 4.938881525973216e-10, 6.481166248271257e-20, 5.8229036716198e-20]	TD88tR3NkG2kZm6VHaGiJg
France	['caribbean', 'central america', 'latin america', 'oceania', 'micronesia']	[0.9999997615814209, 2.1107263137309928e-07, 5.860252134849293e-29, 1.67255223110704e-30, 1.3022314497505433e-31]	2z_a6WNyFLHp5Y2ykxWY_g
France	['southern europe', 'europe', 'western europe', 'north africa', 'asia']	[1.0, 7.075900754216491e-09, 3.421298400835271e-12, 1.372962076211418e-23, 5.841104897632873e-36]	9dj1K0wCiyeJvZ3tk9-C8w
France	['caribbean', 'oceania', 'micronesia', 'polynesia', 'west africa']	[1.0, 1.9246515942807166e-34, 4.827674942767997e-35, 4.192336586409683e-37, 3.235447934930627e-38]	ca7ftO5S4y0wyxsEjVtY9w
France	['europe', 'western europe', 'southern europe', 'north america', 'north africa']	[0.9953396320343018, 0.004660398233681917, 2.9172690480911644e-19, 2.0699369365088294e-22, 7.553076848049585e-23]	Iva_7nyAFMLFbZ0VJ_4xvQ
France	['western europe', 'europe', 'northern europe', 'baltic', 'eastern europe']	[0.9991459846496582, 0.0008539976552128792, 1.3089276028072777e-13, 9.417817986242822e-15, 1.693119732236738e-16]	UCKiLH4hfO3ER1YtkL435Q
France	['southern europe', 'europe', 'western europe', 'northern europe', 'north africa']	[0.9999997615814209, 1.990786842043235e-07, 1.1765259877449807e-09, 2.5714912617241376e-27, 1.2189649218478995e-29]	iG09GZwvIF8cPr-5wEtgFA
France	['western europe', 'europe', 'northern europe', 'north africa', 'west africa']	[1.0, 7.575415295058008e-11, 7.781370094112733e-20, 2.252818025619621e-33, 9.244760843847677e-36]	CFJn_JeOF5hFlE50DDscJg
France	['western europe', 'europe', 'west africa', 'central africa', 'north africa']	[1.0, 1.1850344316943762e-10, 6.786689537175566e-14, 9.399819919159652e-18, 7.947203004823423e-20]	dcxyOA54g1mSbHFgy-FSSA
France	['europe', 'western europe', 'west africa', 'north africa', 'north america']	[0.6253451704978943, 0.3746548593044281, 3.5310858048693405e-21, 8.955300457362728e-23, 2.7817198040706207e-27]	Yx24FvYNJBy-9BszOYyO0A
France	['western europe', 'europe', 'northern europe', 'southern europe', 'west africa']	[0.9998078942298889, 0.00019212745246477425, 3.764451163306868e-15, 1.8317061634980103e-19, 2.6228351577422916e-28]	fpkDfj-nJgbLDfV0wC4g1A
France	['caribbean', 'oceania', 'east africa', 'west africa', 'sub-saharan africa']	[1.0, 1.225003434637603e-19, 1.9050454183236395e-20, 1.765970023283193e-20, 3.129131159079513e-21]	gy2H7XAEbkpS2tHtG3mPwg
France	['southern africa', 'africa', 'sub-saharan africa', 'west africa', 'north africa']	[1.0, 1.657548653888341e-09, 4.428657997979293e-18, 2.2469148829237236e-24, 3.28656925151529e-26]	wJgK9w2jJgfnm7qX2ONByw
France	['western europe', 'europe', 'africa', 'north africa', 'southern europe']	[0.999909520149231, 8.840730151860043e-05, 2.047155930995359e-06, 2.931549891727059e-09, 1.6301654470751714e-10]	hEavQkH5n25MWER-9Fe8mg
France	['western europe', 'europe', 'northern europe', 'west africa', 'north africa']	[1.0, 9.005612922052819e-10, 4.1748245575637185e-17, 7.370449868692404e-22, 4.460091368222502e-25]	C7KVq6OFHIUMRXeSnk3YvA
France	['europe', 'western europe', 'balkan', 'northern europe', 'eastern europe']	[0.9357146620750427, 0.06428536772727966, 2.6512851227064767e-14, 3.307910779236043e-20, 2.6543594894320226e-23]	xXkYA2srftN2RgZ3YqDVeA
France	['western europe', 'europe', 'northern europe', 'north africa', 'africa']	[1.0, 3.356785471331572e-14, 2.286374000499966e-19, 8.407583460428664e-32, 1.4646815480476486e-37]	HapZelbMvDu0el-d291pJg
France	['south east asia', 'far east asia', 'east asia', 'asia', 'micronesia']	[1.0, 1.252822112718377e-08, 1.823728374585309e-16, 1.3364733168781504e-17, 9.091163106664182e-36]	bKTZC3DweK4cdRi9mE5D6Q
France	['western europe', 'europe', 'eastern europe', 'northern europe', 'southern europe']	[1.0, 4.8455458312446353e-08, 2.314048041726635e-12, 5.073370109437425e-13, 4.442688702222874e-24]	wFdU88hGuEWMUPzkMfU5yA
France	['europe', 'western europe', 'southern europe', 'northern europe', 'north africa']	[0.7060511112213135, 0.2939488887786865, 1.7664246454440757e-10, 1.767153543410687e-24, 3.660837354788447e-30]	6pJZqs6JVDcWWFBHJdE6rA
United States	['north america', 'central asia', 'western europe', 'southern africa', 'southern europe']	[1.0, 1.2970958529479049e-08, 7.076595559540877e-11, 1.509916150443935e-11, 9.158973492823241e-13]	dU-QUXLk7_U_stzoj92XYA
United States	['north america', 'southern europe', 'western asia', 'western europe', 'south america']	[1.0, 2.235402291049139e-21, 1.2621245378749839e-21, 7.345100927908394e-23, 4.6882476913827864e-23]	7oI684i_L5aRRv4g6--eWQ
United States	['east asia', 'north america', 'northern europe', 'asia', 'southern europe']	[0.9760441780090332, 0.023824727162718773, 0.00013106055848766118, 1.9996814870637536e-08, 4.526973018670333e-09]	hcg2kVe96JNhn_Q2i06x1t
United States	['north america', 'sub-saharan africa', 'east africa', 'latin america', 'east asia']	[0.9999997615814209, 2.5905791289915214e-07, 1.7525431106335532e-10, 3.007930131858023e-17, 6.722669305376173e-18]	BWxMhtOSbw5SiKDO_L_Xjg
United States	['north america', 'latin america', 'south america', 'caribbean', 'africa']	[1.0, 1.3909013496515854e-08, 2.2127345528782927e-12, 6.805259877419566e-19, 9.813518114344967e-21]	wbJfR19Jx4p-czp-BZaqZA
United States	['west africa', 'asia', 'latin america', 'east asia', 'caribbean']	[0.9999768733978271, 2.0615505491150543e-05, 2.385325615250622e-06, 1.7572253341313626e-07, 3.1809843648034075e-10]	8DH3OWPtqIf9w_F-xUkTqg
United States	['north america', 'east asia', 'northern europe', 'eastern europe', 'caribbean']	[1.0, 4.1075647284817985e-15, 1.3692200479907505e-19, 1.9517108448925612e-20, 1.0386356036615711e-20]	jiCPjdUJgYGFFjj8kBt4tw
