Gold	Predictions	Probabilities
oceania	['Australia']	[1.0]	CBzn-1uNN2GMDjO104yaNg
oceania	['Australia']	[1.0]	WT4t_jTZgTRFw0NvY8FbRQ
oceania	['Australia']	[1.0]	7jw5nhvj0nUi7_kF9oi-0A
oceania	['Australia']	[1.0]	eOWAaY_QitpcFdSkeCpn7Q
southern africa	['Namibia']	[1.0]	EubQhXpdvMsnV3I0zTSAlg
oceania	['Australia']	[1.0]	ldRMntveozboc1zJgpRk1w
oceania	['Australia']	[1.0]	lgdLtLAq4fUUx3W0-_Pusw
oceania	['Australia']	[1.0]	edJ1bbO6uv99GKn37YLwOw
oceania	['Australia']	[1.0]	XYZanLUcIKmsriAZdTZ_aA
oceania	['Australia']	[1.0]	64mMIXzPBxNxdmduyEsIzw
oceania	['Australia']	[1.0]	igw8GdpUO-sZDFAfNPXu0g
oceania	['Australia']	[1.0]	j-n88xEFZ6AhIAKJwZ6LVQ
oceania	['Australia']	[1.0]	EOgbaZMYd5lfWku1HhPBlg
oceania	['Australia']	[1.0]	bvR46mAGj-OsNFQeq7z8Ng
oceania	['Australia']	[1.0]	Ar8LHKDyvAYHjUJOY6S_ow
oceania	['Australia']	[1.0]	38QoI-dtPKeZFoQ1ZyU1oA
oceania	['Australia']	[1.0]	9XJjxZF8UM_iTr9S17PleA
oceania	['Australia']	[1.0]	2t0UWIji7jaRsMw6YOqcFQ
oceania	['Australia']	[1.0]	aZ-dhgvW-f-NOJtOuxXjQA
oceania	['Australia']	[1.0]	YzTv7rK5JwsLKjeCj4W0hz
oceania	['Australia']	[1.0]	UfVymqCueeFWGBccauQ04A
oceania	['New Zealand']	[0.9482159614562988]	l_abNZ1_C72s2J5B6t25kQ
oceania	['Australia']	[1.0]	cWtCegaP40x_worqAkIfWw
oceania	['Australia']	[1.0]	rSqT_-SoMio44ll0Fn7R0T
oceania	['Australia']	[1.0]	JOZbWe_qO_-42IEXvQ9ETA
oceania	['Australia']	[1.0]	Xe8cmwgYw2MiP3_sDjkkrw
oceania	['Australia']	[1.0]	fxEikL1KCBsrZsHXoKk8Sg
oceania	['Australia']	[1.0]	n5iGNOeyVozJdgZ5P28jUw
oceania	['Australia']	[1.0]	bewYxSN2NGzApDiKN8HWbA
oceania	['Australia']	[1.0]	0aWavawrbooaikHgh5c1Mg
oceania	['Australia']	[1.0]	WuXmNs2jfv6mI_bz2nKudg
oceania	['Australia']	[1.0]	AfS_lHs56zG8B1OiaqyXaI
oceania	['Australia']	[1.0]	jvjj2gGL88LaoGZWYan8Qg
oceania	['Australia']	[1.0]	0HPae2KZG42jUIkfC_2lHQ
oceania	['Australia']	[1.0]	bVpN3e9FDOay_cqGAr4Mtw
oceania	['Australia']	[1.0]	n5f_Q4S1lYvW_8_y917Y_Q
oceania	['Australia']	[1.0]	z-PERU2eoAlqC1D5tt8EQw
oceania	['Australia']	[1.0]	cSUGOjuGF2o6ODzZZAqzPA
oceania	['Australia']	[1.0]	rKeDE1HdBq9l6LMMclyQHQ
oceania	['Australia']	[1.0]	6sIBHMaecgzTay1bJPaDmw
oceania	['Australia']	[1.0]	J8l-PdJPYQ6CFxhERlQOlA
oceania	['Australia']	[1.0]	70e5czPI1P9lpjOumvlNTQ
oceania	['Australia']	[1.0]	IM6AYS5M2J4e-0-yF5iGQQ
southern africa	['South Africa']	[0.9999998807907104]	kNlMhElN4PE04nXWvY1Cpg
caribbean	['Trinidad and Tobago']	[1.0]	0XNSvDN5e1WHK17e9EpZBQ
oceania	['Australia']	[1.0]	ZuUChuElkZd36rU00qsJgA
oceania	['Australia']	[1.0]	xT990QrFz6-sj0DTxilmvg
oceania	['Australia']	[1.0]	4na1UaaMNgxHSbBD_23eVw
south america	['Argentina']	[0.9551507830619812]	CzpYF7CINh0DhFkboUzecQ
south america	['Paraguay']	[0.9999992847442627]	Tbhnby8S9fW0mgHfco0FZw
south america	['Paraguay']	[1.0]	fk4Z37FO1Mid_OMoGr5Nng
latin america	['Argentina']	[0.999750554561615]	A8MspRPZT3oikM-or14R5g
south america	['Paraguay']	[0.6579756736755371]	IcDzIkeGO8w7mxUFFA-ZDQ
south america	['Argentina']	[0.9712862372398376]	m-fian8-rIZLRa51EUW8mw
south america	['Argentina']	[1.0]	g00vtzObmGluRWcRlp7miA
latin america	['Argentina']	[0.7171045541763306]	IcI1VuklqF4UoBT7jInsHw
south america	['Chile']	[0.9798365235328674]	Z20nJFrGxRCCM0lHgyJJEQ
south america	['Paraguay']	[0.9999973773956299]	dItGEvR4P9oHheJzSW8N_g
south america	['Argentina']	[1.0]	hmFpJTj0BPHeQ2lkViDStQ
south america	['Chile']	[0.9998137354850769]	_FfwXxJ01skjvTvt3G6AOw
south america	['Argentina']	[0.9999998807907104]	btBMzPg4kB8-RICvGAphaw
balkan	['Albania']	[1.0]	zDa3r5TX7isLTSkP-ik_nA
south america	['Uruguay']	[0.9999896287918091]	fmKxlYOaqkDWp7uiPIOvwA
south america	['Paraguay']	[1.0]	kxnj-pD-JKMWFyjff-Cy2Q
south america	['Argentina']	[1.0]	2CQV71eM_emVnvHYArBv6Q
south america	['Argentina']	[1.0]	a3tN4XT11GiFTWGOXDoY7A
south america	['Argentina']	[1.0]	Y3BOQCBvqFVP1Go_P3vc4Q
south america	['Paraguay']	[0.9999998807907104]	h5HkBA_hBiJj_Lj4xP4Nqw
north africa	['Egypt']	[0.9834848046302795]	YV_COksCHJEWP-nzY9MRDw
south america	['Argentina']	[0.7418435215950012]	-gM571qvpB0bKWQqGCEtTA
south america	['Paraguay']	[1.0]	YSJLkBUu0SGVr2jEAf3Tdg
south america	['Uruguay']	[0.9999997615814209]	yWjA_BwguLnicYq7zUdQqw
south america	['Uruguay']	[0.9166008234024048]	rldDgtdgK7JFkHSWwQEjRA
south america	['Paraguay']	[1.0]	3m2Drh64GWmGlvcj2OJAgA
south america	['Argentina']	[0.9999998807907104]	f5f2OihBgv5f4o8aqifWdw
caribbean	['Dominican Republic']	[1.0]	sMKmUBLt1ZDCeTETo1qh2A
south america	['Argentina']	[0.9999998807907104]	wF5klpwshSsZ_xRuhvchtw
south america	['Chile']	[1.0]	4Ibi88duMduPP1Xp7iPiWQ
southern africa	['Botswana']	[0.9859707951545715]	Au94FMzcMdyrboIHt9fNvQ
south america	['Argentina']	[0.6134464740753174]	rcr6OhtbBrs9OsnwxKYd7A
south america	['Paraguay']	[1.0]	c108RljIIaD4tcgGMuI_6w
south america	['Chile']	[0.957587718963623]	HpzvaU--Z283yx1CAVi4zw
south america	['Argentina']	[0.9982256293296814]	rpFCTKxxmv8bQL5-td6oSg
south america	['Uruguay']	[1.0]	jxobKdB11OlBZocbkQULYQ
south america	['Argentina']	[0.9975504279136658]	ibhbplggnCnEq--I0sffyA
south america	['Argentina']	[1.0]	ik-KNWxId9UVrxmnRFY1Yw
latin america	['Mexico']	[1.0]	kLBUSovTGGgkfomfvb5stA
south america	['Chile']	[0.9999250173568726]	3CmCi0HKpOE8-v3NVZPJBA
south america	['Paraguay']	[1.0]	cy6HekyUvnnMarFtnum8QA
south america	['Colombia']	[0.9950088262557983]	XihknnsH5DfAeZOXMehuNw
south america	['Argentina']	[1.0]	W2IRF8HvBNToxBxEqxOsNg
southern europe	['Portugal']	[0.9999998807907104]	-MR77j6GvKwMugkWe55wCg
south america	['Argentina']	[1.0]	830tYoEoKFJ8Sh8lXTrqWg
south america	['Paraguay']	[1.0]	Z8ZZS88wjmk4xuzfHv4e_w
south america	['Uruguay']	[0.9999713897705078]	gad-FAWbfEDg473zQci-pw
south america	['Uruguay']	[0.999096155166626]	l__s6c8KkjtLqTD_j2tB9w
central america	['Dominican Republic']	[1.0]	mHUs27se-3foiFZtijaztA
south america	['Argentina']	[1.0]	IZ7iJJWgnlkgKKFY0kSldg
southern europe	['Greece']	[0.759175181388855]	m9YaaFnc3oRrcDyev5WliA
south america	['Argentina']	[0.9999567270278931]	I1ze1inemLvo93AlFkBSnA
southern europe	['North Macedonia']	[0.9115297794342041]	J3LVO3lv0YMWh8b0Y8_DZQ
south america	['Paraguay']	[0.9819545745849609]	rev-jz0edpgMdewtzn5mdQ
south america	['Argentina']	[0.5618084073066711]	fsgG8WLOyCo5mOjPnBcpRA
central asia	['Kyrgyzstan']	[0.7889239192008972]	maY5RZvNsVJXUGJifdMb7w
south america	['Argentina']	[0.9999980926513672]	VxXOMp9qVAa_vop7rvvwEg
south america	['Argentina']	[0.9999964237213135]	3Ch0YJEuycn0HiZr1z5FXQ
central america	['El Salvador']	[0.9999994039535522]	sMtelmHOk8zKSWnXoW1WzA
south america	['Uruguay']	[0.5667364001274109]	T6nWi4ONpuuHeAc6yfVgtg
south america	['Uruguay']	[0.7556707859039307]	Vtq2J2S4AXH6NiND82i2JQ
south america	['Argentina']	[0.9999998807907104]	eJZJTK7mQL-u5Z9Nyldv_Q
latin america	['Mexico']	[0.9999995231628418]	5fuKxrSrPA_7jlt93CPk5A
central asia	['Mongolia']	[0.9993116855621338]	4lvr9RABk2V2uNHNEbhg-w
south america	['Argentina']	[0.9999368190765381]	Spob6H2NlYK6ZZXOVV30NA
south america	['Paraguay']	[0.9999861717224121]	refRo7uxceXjKWzmAMmamA
south america	['Argentina']	[0.9999991655349731]	cCJOkHJgKFt2QLqY8vJdAg
balkan	['Albania']	[0.7297636270523071]	Z5ePKRbzWePBcjj_u2JjOQ
africa	['Benin']	[0.9999204874038696]	mAGRqCqyOMuFRmNksAx00Q
baltic	['Estonia']	[1.0]	eEo-1bhuZ2b1OSxi7qeM_Q
south america	['Uruguay']	[0.9999982118606567]	TOB4E4rQ1TIcHdS_9zAgnA
south america	['Uruguay']	[1.0]	5iHSzrvBLIQfErGKnBfAuw
south america	['Argentina']	[1.0]	zES7-kP5v5OGz3yBNflTIg
south america	['Uruguay']	[0.9597926735877991]	fkosCJ9zn5or_1rtpme6cA
south america	['Uruguay']	[0.9999992847442627]	4HsMGSLX3rzrtUNmcEQVHg
south america	['Argentina']	[1.0]	l6Ynpp7OxBi0NUXApVtNqg
latin america	['Mexico']	[0.9999924898147583]	aNnQVmZ4F9fFCas_7OztSQ
southern europe	['Italy']	[1.0]	ytGHxww2CUd0JMVS2fSGqQ
south america	['Paraguay']	[0.9999982118606567]	7Zm9ARHizpvQjYFXb5ZnZQ
south america	['Brazil']	[0.9927691221237183]	k07aDIx59fcazJ3QQKwjgw
south america	['Argentina']	[1.0]	sq7A20gSon_CszULhTQP4Q
south america	['Argentina']	[1.0]	63QI52dFn573G6PD2iY85A
south america	['Paraguay']	[0.9390381574630737]	rwyK7xACFRBF4SHOd2jWTQ
south america	['Argentina']	[1.0]	bd1a0pNUOiZDivvOBtO3nw
south america	['Argentina']	[0.9999996423721313]	dQnmObWZ5lMDJlQP-gMi3Q
south america	['Paraguay']	[0.9964052438735962]	zNhNNfWLPoksiu_T3DFIEw
south america	['Argentina']	[1.0]	Igv6JEvW0NdX0GnyDKnNLQ
south america	['Paraguay']	[0.9999995231628418]	DD2IBNTuRiSHuK36H-tJ2A
south america	['Uruguay']	[0.9999997615814209]	BppMBfNsFLa-u7hydgzc9w
south america	['Argentina']	[0.9999947547912598]	HZ5XbY_c3kJIFOzyYj6KAw
south america	['Uruguay']	[0.9956236481666565]	ZxxgcHKk49uSiZ99vCfr9g
latin america	['Paraguay']	[1.0]	vGxgiHGSAssSNWw6Coy5sg
south america	['Paraguay']	[1.0]	eMAy33J0gXbBl0egmgDQlw
southern africa	['Namibia']	[0.9999998807907104]	Wvo57Puc6JEOVAI-jmhoPA
south america	['Uruguay']	[1.0]	vl-WXdgCaHS_Oh3-nE_5Mw
south america	['Chile']	[1.0]	WKAW6OhwnQOSyccaFXrYdA
south america	['Uruguay']	[0.9999998807907104]	rTQQwiIJ_udCWNbgFHH8kQ
south america	['Uruguay']	[0.6633870601654053]	YhovAprePejwVdtXXrLSgA
south america	['Uruguay']	[0.9997633099555969]	o899_JB45XjbhQ-P27Kq2g
south america	['Chile']	[0.999995231628418]	zV2ATEsHnD7cvA0vorrvnw
oceania	['Tonga']	[1.0]	7z3fmNV0CvQbYthWrqcTpg
south east asia	['Brunei']	[1.0]	4Ih7yFXgb8ZZjUGoi7iZig
south east asia	['Philippines']	[0.9991514682769775]	spNba0nPNOtbuWvCwE2GTg
south east asia	['Malaysia']	[0.9125019907951355]	nntqVNPkWIHof9EEhwjxrA
south east asia	['Brunei']	[0.9995545744895935]	rOXtC7i5cgwCYLNRDTEQYw
caribbean	['Trinidad and Tobago']	[1.0]	Hooc9JT00KTrdndW-_XjdQ
south east asia	['Malaysia']	[1.0]	Sx0E7zlNkqcbnwQEuq8YlQ
caribbean	['Dominican Republic']	[0.9998675584793091]	sgwq0sAf5M95J79ahJ4RqQ
south east asia	['Brunei']	[1.0]	2IPP06LzkYtWFO77nbvnIA
oceania	['Tonga']	[1.0]	J0F8cW7cL1u3xf8AHTkcYA
south east asia	['Brunei']	[0.9844983220100403]	6lQpqXHvLLCB9YMQ-QtiCg
caribbean	['Trinidad and Tobago']	[0.9999998807907104]	jlKYX6vvk7Srl8HcZ0I60Q
far east asia	['Taiwan']	[1.0]	_G22wu-AlAf_XXfBei2flg
south east asia	['Malaysia']	[1.0]	UEl_VnfzMfnOWOCaRli7Gg
middle east	['United Arab Emirates']	[1.0]	gYFqGkUYAKwtY5WqlKROqg
micronesia	['other']	[1.0]	VRrl2eCMcrYFtGjWx_kLgA
south east asia	['Brunei']	[0.9999997615814209]	wkZW1MgXqkPPQzk-F54VtA
south east asia	['Malaysia']	[1.0]	fbSt1FvvGI4CTwO_C2lHkA
caribbean	['Trinidad and Tobago']	[0.9999973773956299]	f4m27oIWiIjGK9nrfWUeZg
south east asia	['Malaysia']	[0.9997730851173401]	r2grVRTvRlTE4f0xkoTCTw
south east asia	['Malaysia']	[0.8137893080711365]	_VWwMzMK3M44yxdty24QSg
far east asia	['Taiwan']	[1.0]	eF0VAk_qQuSQz5edB2Hvhw
south east asia	['Brunei']	[1.0]	2cfV7giAO4-rE4VzPIpzPA
far east asia	['Taiwan']	[1.0]	aEDOR0YTU-lX3sFqOdHMRg
south east asia	['Brunei']	[0.9999992847442627]	JTRpCnQjhMyzOk1OhFZvNA
micronesia	['Kiribati']	[1.0]	TOwQ5p3JG4Plfs8YBpgA7g
south east asia	['Brunei']	[1.0]	2Os7q5dcM0F0GR0ciNxJnQ
south east asia	['Singapore']	[0.9272498488426208]	zTPdCypjV-tXqXjNJZ97mA
caribbean	['Trinidad and Tobago']	[1.0]	mpRPs4rrBD2J8vrq5RDzAA
south east asia	['Brunei']	[1.0]	XeeSKRNwe16PAmSlmfdDCg
micronesia	['Kiribati']	[0.9998632669448853]	3FeiYFXnz06OBlOBdCtfGA
micronesia	['other']	[1.0]	0QPMxcHiZbaEPHrYbSwb-g
south east asia	['Malaysia']	[0.9098119139671326]	Co03O3n6RC7odNeXyZT-jw
south east asia	['Malaysia']	[0.8334982991218567]	Bz_Hxr5yiqO1qAa42JH1lg
south east asia	['Malaysia']	[1.0]	V_e_UWxFJsG5XU1p14-W1g
south east asia	['Brunei']	[0.9999991655349731]	dWdf1yaoe2qwm2UI5dH9IA
oceania	['Tonga']	[1.0]	vUdOd8y0pKbUkdyVMYLcMw
middle east	['Bahrain']	[0.6394575238227844]	8U2RTP2x0T6mE556DrKOTA
oceania	['New Zealand']	[1.0]	9Ku0HvUwqHgwav3CRIKTXA
south east asia	['Malaysia']	[0.9727038741111755]	CvxMCI2NrwNNsM-sfN5ePA
south east asia	['Singapore']	[0.9999909400939941]	fkAdEOSTw_jNeY-apLwyWg
oceania	['Tonga']	[1.0]	yRWGe9kA8faEVQP-I7oDkg
south east asia	['Malaysia']	[0.9978967905044556]	57Oi7F7pTlxKwJsYGGxaYQ
south east asia	['Malaysia']	[0.6339734196662903]	YZhSmSgIa9vquSoOeSGkbA
south east asia	['Brunei']	[0.9999982118606567]	C574DXibxLQsFDoUcon-BA
east africa	['Uganda']	[0.9969078898429871]	xV6KWJgAEQkam2b_Ok5ksg
south america	['Brazil']	[0.9980893731117249]	in5rxOyceCO__3BDLnqbwg
south america	['Brazil']	[1.0]	WMkVEHarAKLdcAlD7_Ewjg
caribbean	['Trinidad and Tobago']	[1.0]	-T69YdhFdJbEH9TWmUzb2g
south east asia	['Brunei']	[1.0]	indpJvkbHvQWlf00dFmjQw
oceania	['New Zealand']	[1.0]	zRRNGDozY8NkuSgA8oGt2g
micronesia	['other']	[0.9999998807907104]	CXLRhqID8IDJaG6SxiANBg
south east asia	['Brunei']	[0.9754653573036194]	bZ7nhzSZzs2EQKEFmPZqyw
asia	['Malaysia']	[0.9970245957374573]	fYXhXov3J33vi1whcVXB8w
south east asia	['Brunei']	[0.854110598564148]	XfuRAMI7vUI59nHx9yAKTA
south east asia	['Malaysia']	[1.0]	eQTDJ_eL3iM10mt9qOVQ-A
caribbean	['Trinidad and Tobago']	[0.8266943097114563]	X8nK8uw7hrsEpO46fgeKAA
south east asia	['Singapore']	[0.9077028036117554]	c5kMASvemGTvMmMEsBmlvA
micronesia	['other']	[1.0]	1DBtQcaK9AW81Xv-4cBJZw
south east asia	['Malaysia']	[1.0]	xUIS6LqJrxspvNHiEQUTrg
south east asia	['Malaysia']	[0.7251805663108826]	CWX0hHcqCglHYs8n_vEYsw
caribbean	['Trinidad and Tobago']	[0.9999966621398926]	rNZ-oYU-0I8ojOC2Jjd7sQ
far east asia	['Taiwan']	[1.0]	3ZLEjHHgFe_4Kk0_ZNnFkw
caribbean	['Trinidad and Tobago']	[0.9999990463256836]	DoxELmB6AO2pqSj3zaTuMA
caribbean	['Trinidad and Tobago']	[1.0]	DdYMjYwlxEinfkCVQruFXg
caribbean	['Trinidad and Tobago']	[0.9986516833305359]	eqfV7A7mRJdPhPS4AXe_Aw
caribbean	['Dominican Republic']	[0.9901401400566101]	TBfIEALpzdW86anOstpNxQ
caribbean	['Trinidad and Tobago']	[1.0]	YkB0ZLmsv15WjEOBoWY7Jw
south east asia	['Malaysia']	[0.988840639591217]	_DomgdTQR-GC8c5CX_b05A
oceania	['Tonga']	[1.0]	vZy7bw40ePPKMoYu11aZsA
south east asia	['Brunei']	[1.0]	cpJZqK5vK-XTwI-Y8kcNQg
south east asia	['Malaysia']	[1.0]	wcBSb01QSTCQb2ATZRodZw
far east asia	['Japan']	[0.8054122924804688]	3Z11VAjTvoT-wuOw3Xtm2A
far east asia	['Taiwan']	[1.0]	yYa_PhZ7hR-82060fb2buQ
south east asia	['Malaysia']	[1.0]	euBi40okgNLNzn0qj_XjnQ
far east asia	['Taiwan']	[1.0]	dghmR3vBMrAC2SA8f_JBNQ
south east asia	['Malaysia']	[1.0]	0O_ZK05_c70lsd_FVOy_gw
west africa	['São Tomé and Príncipe']	[1.0]	TLpKlWN-cYJ8dq_YHAmZzQ
south east asia	['Malaysia']	[1.0]	bmYN7nHPkgrdQM4JRqH-jQ
south east asia	['Malaysia']	[1.0]	6hYCxKDHEbGaYxiC-gKZ3g
south east asia	['Malaysia']	[1.0]	sF4nTTZ3tcSzT2AzWbJuXg
micronesia	['other']	[1.0]	Em7PbLU494YXkyAnQui3bw
caribbean	['Trinidad and Tobago']	[1.0]	DwBkQeN9f1v9DFDe_RALFw
south east asia	['Malaysia']	[1.0]	ZwBd-gAmYl4anmKOiK0rIg
south east asia	['Malaysia']	[1.0]	4oyWFG-1Nyzt6irWuZbBUw
south east asia	['Malaysia']	[0.9946521520614624]	stzdmyJgLOfxMdAWGdEddA
south east asia	['Singapore']	[0.9999860525131226]	AsJ8qsB_Kjn3rVylNwdYrQ
south east asia	['Malaysia']	[0.9999788999557495]	xltdGCKy9IyTIlXuPh4xiw
caribbean	['Trinidad and Tobago']	[1.0]	0yIumb229aJk8FHczhyTxw
oceania	['Tonga']	[1.0]	ffB2cPokfb92r2Fx6v6jMQ
far east asia	['Taiwan']	[1.0]	SdPR5hRQeazan-Uz4dZbgQ
south east asia	['Malaysia']	[1.0]	bUCM1Easz7hQeeTPHSnbNQ
south east asia	['Malaysia']	[0.9999951124191284]	bbWAxmxWUFhP5rfQZabjkw
caribbean	['Trinidad and Tobago']	[1.0]	bMKSkjtRfm9sD_0EZJuj3Q
south east asia	['Brunei']	[0.9999881982803345]	2hdM1UC9Yu_PxbugoS3Bvg
south east asia	['Brunei']	[0.9999617338180542]	5mJPLw-FGqfzMHvQWWX6xQ
caribbean	['Saint Vincent and the Grenadines']	[0.9883939027786255]	1xbq1Z0QWrnqF9YfyE8-nQ
south east asia	['Malaysia']	[0.9383468627929688]	x_x8Jb3gzx5kC5QsOyhwYA
south east asia	['Malaysia']	[1.0]	wxe-9gauxa6q_jDZOLsTZQ
micronesia	['other']	[1.0]	ma6ZzXvX1DWuSBzfXFFh8w
eastern europe	['Hungary']	[1.0]	Bsu0Xl9eHRVXHX2XUF-n0w
central asia	['Kyrgyzstan']	[0.9966564178466797]	Zr7qlumji70cK_BpbuS3Wg
eastern europe	['Poland']	[0.9849667549133301]	1GspixCqBUeuV1mUtVY9Mw
eastern europe	['Belarus']	[0.9999970197677612]	sg0IsbqqJq5KY3KZE_6JLQ
eastern europe	['Moldova']	[0.9888015985488892]	D5rgdvgFr3wHUz3H0dNF8g
central asia	['Russia']	[1.0]	BoUMSSXIElGu5L7rSv6uAA
baltic	['Lithuania']	[0.9886667728424072]	AXZX_7SPEpD8N7aI0rNuEQ
eastern europe	['Belarus']	[0.976259708404541]	xMWYPmLOMmGo0ORWPLZihg
baltic	['Estonia']	[0.9999788999557495]	25g9v3KjCJE3R6EG0r2eFA
central asia	['Uzbekistan']	[0.9999984502792358]	-LuXyxFf7p0vaXUi3G7kkA
eastern europe	['Slovakia']	[0.9997437596321106]	YFIid46gBSrAM8XyBn9juQ
baltic	['Latvia']	[1.0]	I591UgTS5IUDdD-E8xz7jA
central asia	['Russia']	[1.0]	gNclexfXD1uOLbghguDFYg
eastern europe	['Hungary']	[0.9999574422836304]	TX6Nj__P24TCPz9qXd4T_A
central asia	['Uzbekistan']	[0.9999994039535522]	TWwb1hWY3vE2K1T_FdnhLA
balkan	['Romania']	[0.981847882270813]	X7Gp-WYpetSZWjBfS5XuSA
eastern europe	['Belarus']	[0.9958130717277527]	5O8hBs_RBU7c69m9oIxknA
eastern europe	['Moldova']	[1.0]	qi1qZ_OffFVUlY_5Z0BCkw
central asia	['Kyrgyzstan']	[0.999476969242096]	g04KtgQyV0RsReFZj4PX6g
eastern europe	['Russia']	[0.9999991655349731]	J-5YXM4iG22OXAaYPzc80w
southern africa	['Zimbabwe']	[0.7246500253677368]	ns2pNnqIYUM5iEJrpo77CQ
eastern europe	['Russia']	[0.9748368859291077]	aISDQtxHnUzB_nnO2pNKCA
central asia	['Russia']	[1.0]	IGJEcrIdsziwV91tjFaUow
eastern europe	['Russia']	[0.9999830722808838]	kmHSm3xOcKwXxkyLgUChFg
central asia	['Russia']	[0.9999998807907104]	yx8EOWRWZ12g7sGHY0LUYA
western europe	['Austria']	[0.6771946549415588]	HhDrm5phu-n0id0DI3CBrg
central asia	['Kazakhstan']	[0.6478704810142517]	6WbTMwGhL3VLHTR5yt8Dfg
eastern europe	['Belarus']	[0.9999991655349731]	1REBk9fFrmRm-0ZKfGrHxw
baltic	['Latvia']	[1.0]	qrDdpelMVQeDcai4_Wc0Sw
eastern europe	['Moldova']	[0.9999979734420776]	b8UMruj0TMRCwciSbJ0EBw
balkan	['Kosovo']	[1.0]	3oomUF9w5qYR_Cy8S79G_A
eastern europe	['Moldova']	[0.8961527347564697]	VeD-4qD1a21jPT8Qp8WuTA
eastern europe	['Czechia']	[0.9936674237251282]	ZMC5PuxC9emJRqW7MQvpng
central asia	['Uzbekistan']	[0.9999114274978638]	8hzxTKurMxqQlM1bXOiBTQ
eastern europe	['Belarus']	[0.9999954700469971]	JSWsxyn4VhM9OPVH7bPniQ
baltic	['Lithuania']	[0.9715015888214111]	c2SOO8JCAJKmtyrhnh3VPQ
eastern europe	['Czechia']	[1.0]	w32stoMuADIptD2VQvk9gg
eastern europe	['Moldova']	[0.9999696016311646]	78y4auyPhCBDCNO6AlQmEA
central asia	['Russia']	[0.9835565090179443]	ar7_xajZDmykrGuiSQwKWQ
eastern europe	['Russia']	[1.0]	iXcwzLHpeBhLx3KGBhLR4Q
eastern europe	['Moldova']	[1.0]	CRss-Edh-lu6Z99LYolKxw
eastern europe	['Belarus']	[1.0]	8U62edbEU9vyPXr6Tx3EUg
central asia	['Uzbekistan']	[1.0]	XZ8smDAh7ZkRQBtsLd4SRQ
eastern europe	['Moldova']	[0.9999996423721313]	fA6Jh-X8bC8G7L85DSQxBw
eastern europe	['Moldova']	[0.9999947547912598]	UPERlJ90IzSJ_0FOp0fdOA
baltic	['Latvia']	[0.999983549118042]	2WePppZJXp2gMdWOIFGO4A
central asia	['Russia']	[1.0]	hDV4s253RhrUGCZTnWkuiA
eastern europe	['Moldova']	[0.632042646408081]	IrNUsNzvFgls8Jqy2ZVHmQ
eastern europe	['Belarus']	[0.976700484752655]	CDJcHckh8uWwHfErlI9OnA
eastern europe	['Belarus']	[1.0]	WtVG6Xk-0ZlH_2rrbHbYbQ
central asia	['Kyrgyzstan']	[0.99994957447052]	As4r-D2FuZycm2lCewY8uw
eastern europe	['Moldova']	[0.9997629523277283]	0Ahpt-Jr-li9WVLlKlHTug
central asia	['Mongolia']	[0.975214421749115]	ZRkATQVoCk4DQs0iSqrPig
central asia	['Russia']	[1.0]	JD4SD962IE-agKEbKJthwA
eastern europe	['Moldova']	[1.0]	hwzJIFuYz1op_Oh8OjD1zw
eastern europe	['Ukraine']	[0.9973594546318054]	aO4UrP2msum_WuOO4fz0vA
southern africa	['Zimbabwe']	[0.9999748468399048]	qywE9-dyluAQ8-0SLyuSTw
eastern europe	['Moldova']	[1.0]	Hit7eq6MyoCa3sBaWpvMoQ
central asia	['Russia']	[0.9999980926513672]	3pKsqLdEOz90jzbP1KoJkA
eastern europe	['Moldova']	[0.9999998807907104]	j3GF1Eb7gx_6RZxFnrLT2A
eastern europe	['Moldova']	[0.7449396252632141]	9lzsPvOPsH5HkRoLKNr0YQ
eastern europe	['Bulgaria']	[0.9998753070831299]	k9rsxGyZOgEM_csTGXD_9g
eastern europe	['Poland']	[0.9999574422836304]	3hHd7i6wCxqPp7aekU6Oug
eastern europe	['Moldova']	[1.0]	0Sx4a80KPqffV3vYW2ogCA
baltic	['Estonia']	[0.7995362281799316]	0fk7ELXXjmH9qDXAMxhkFA
eastern europe	['Moldova']	[0.9999986886978149]	0UTJKNWzhthKiPoDecb_jQ
eastern europe	['Moldova']	[0.8631320595741272]	T27m892zYhoQQZECxuvflA
eastern europe	['Moldova']	[1.0]	d1Y8GrUxXUs4gmUlE_LcmA
eastern europe	['Russia']	[0.999735414981842]	AhwBmyqgJkfpUngoMcO7dg
baltic	['Latvia']	[0.9999997615814209]	IDzEggYGGg-gnchUTWLr0g
eastern europe	['Belarus']	[0.9980383515357971]	5X1pYSA6MEqxLHkfP9YkaA
eastern europe	['Ukraine']	[0.7659713625907898]	yKNpKi0s03gKz8L8wGi9Zw
baltic	['Latvia']	[1.0]	eNJT5w842IAQm1-8HQVteg
eastern europe	['Moldova']	[1.0]	TOua13tLS4xZlHhvOpTC-Q
central asia	['Kyrgyzstan']	[0.9999926090240479]	yVAzMiSQAyv3TJwwv5ifcA
baltic	['Latvia']	[0.9637404680252075]	8_OAJBFZJsK9jM9KnHM_tQ
central asia	['Russia']	[0.999998927116394]	ECG_qfS4zHFU3qwsceox8g
central asia	['Russia']	[1.0]	AcV9i3KXCpp3hIh7A1ZgLA
eastern europe	['Hungary']	[1.0]	8fVXcdv2vaWXobSPk9f09Q
baltic	['Lithuania']	[0.8926678895950317]	vSwaJz2SVIG1UIT0lKR6Jw
