Gold	Predictions	Probabilities
Raleigh	['Washington', 'Raleigh', 'Augusta', 'Atlanta', 'Danbury']	[0.9716372489929199, 0.028330765664577484, 3.124974682577886e-05, 7.260068741743453e-07, 2.0323632554664073e-08]	bMpjUz-pb5Lt0qkIJ_lx4w
Raleigh	['Raleigh', 'Augusta', 'Orange', 'Atlanta', 'Greer']	[1.0, 1.5946972475172627e-12, 5.259282900035449e-25, 4.939013831200034e-27, 4.712423647307506e-28]	TQp07zUAnS7KS3j-FDs2tA
Raleigh	['Greer', 'Atlanta', 'Raleigh', 'Augusta', 'Greenville']	[0.950524628162384, 0.03003041259944439, 0.019367210566997528, 7.765163900330663e-05, 1.2032914753490331e-07]	YOo84ki-7jDJjYVXeWArMg
Raleigh	['Raleigh', 'Atlanta', 'Greenville', 'Durham', 'Greer']	[1.0, 3.775832675745209e-30, 1.0606866644778556e-33, 4.978321890665565e-34, 8.049030353112463e-40]	UwFF1Oge0iVLkQgZKT7JRA
Raleigh	['Raleigh', 'Hayward', 'Diamond Bar', 'Atlanta', 'Rancho Cordova']	[0.9999998807907104, 9.163294834024782e-08, 7.004449104064392e-13, 2.7595219403812876e-13, 2.0050942243360348e-13]	kmzvZH0T_P4G31j-Z-DoQw
Raleigh	['Raleigh', 'Augusta', 'Greer', 'Greenville', 'Atlanta']	[0.9998863935470581, 0.00011353537411196157, 2.986929592552201e-09, 8.680030305630027e-11, 1.2827121309566536e-11]	k0cxwxwSbNAJd1pHHXloFQ
Raleigh	['Raleigh', 'Nashville', 'Bloomington', 'Durham', 'Greenville']	[0.9999932050704956, 6.800146366003901e-06, 6.158895060615066e-10, 1.6006293512838e-11, 4.8039562541987105e-15]	iidFmJ8B0Jgqn7VU7GWVUA
Raleigh	['Augusta', 'Raleigh', 'Greer', 'Greenville', 'Atlanta']	[0.9999219179153442, 7.602231198688969e-05, 2.0230224890838144e-06, 3.7641040506741774e-08, 1.5249302931508169e-09]	W537wzVSSEE5gvCHsYcBrw
Raleigh	['Atlanta', 'Greer', 'Greenville', 'Durham', 'Raleigh']	[1.0, 5.334738766961855e-23, 2.060458654711612e-27, 8.168249265310284e-29, 1.0038908894722986e-30]	82WfKQ5ibFG39PjGJmb4mQ
Raleigh	['Raleigh', 'Atlanta', 'Augusta', 'Greer', 'Greenville']	[1.0, 5.334671593359985e-10, 2.097646410644428e-19, 3.392496297659412e-21, 2.2820819865341142e-23]	gwpBL0j42KxAQdkzeOyWYw
Raleigh	['Nashville', 'Knoxville', 'Raleigh', 'Greenville', 'Asheville']	[0.9921339750289917, 0.007577117066830397, 0.00028892423142679036, 3.649173851982823e-09, 2.3654496139613457e-09]	HEuRAuiWrEwp6JNv1vlrAQ
Raleigh	['Raleigh', 'Greer', 'Greenville', 'Augusta', 'Durham']	[1.0, 2.7439687674823965e-11, 9.137070133485246e-18, 7.065345624533669e-19, 4.95688466748542e-21]	n-w3i_6WuT6WFSDDY73OLg
Raleigh	['Augusta', 'Greer', 'Greenville', 'Raleigh', 'Helena']	[0.7765064239501953, 0.2234935462474823, 3.630705931484835e-15, 7.339201674779611e-17, 2.979283915987607e-18]	vis5eh7xOGC1Ik2OPwVLUw
Raleigh	['Portland', 'Atlanta', 'Washington', 'Seattle', 'Oakland']	[0.9987629652023315, 0.001023800577968359, 0.00021329445007722825, 7.134440607736714e-14, 4.1492094209709114e-16]	EqTPtuuwYtBiT0RJjQ3Yhg
Raleigh	['Raleigh', 'Greer', 'Greenville', 'Augusta', 'Atlanta']	[1.0, 2.700602935723495e-11, 4.298740616942576e-12, 3.1318086145259993e-12, 2.2947166085710013e-13]	8LrtYVYNr4mtZLa7w0a9Xw
Raleigh	['Raleigh', 'Augusta', 'Atlanta', 'Greenville', 'Greer']	[1.0, 3.4274640417497615e-12, 1.7678456488598086e-18, 1.3688530512174155e-21, 6.122157200574625e-26]	mHMj665mH1bNdMqqAjM1AA
Raleigh	['Augusta', 'Greer', 'Orange', 'Greenville', 'Raleigh']	[0.9999979734420776, 2.073937594104791e-06, 2.2528390127925123e-18, 7.145343295549438e-19, 3.034961339620975e-19]	1pyRRirx48HTWHiSHZvX9w
Raleigh	['Raleigh', 'Nashville', 'Asheville', 'Atlanta', 'Knoxville']	[1.0, 2.1732195287528026e-17, 3.023778864683472e-28, 6.581022388739601e-29, 4.172102165757689e-32]	fZ2UBSorMgIWbMOfCh6o8Q
Raleigh	['Raleigh', 'Washington', 'Atlanta', 'Baltimore', 'Asheville']	[1.0, 7.409922827238125e-13, 2.200485887254855e-13, 5.958801264828042e-24, 1.93572069429716e-24]	IWmSzN_wr8wr5d6LNb-egA
Raleigh	['Raleigh', 'Durham', 'Sacramento', 'Greenville', 'Boston']	[1.0, 4.0114332652320134e-15, 7.210832011825874e-18, 6.793432228635824e-19, 5.946933830696514e-21]	eZCp93y4le8IeOfyi7oHYA
Raleigh	['Raleigh', 'Atlanta', 'Greer', 'Augusta', 'Greenville']	[0.9843878746032715, 0.011686762794852257, 0.003925221972167492, 1.9285592145479313e-07, 1.3084150082831592e-11]	XsQuCJUdZ1R5UOQS-g11oA
Raleigh	['Raleigh', 'Greer', 'Augusta', 'Greenville', 'Atlanta']	[1.0, 7.409372670963421e-09, 6.478671765730581e-14, 3.6301159730370725e-15, 3.463986765817376e-15]	m9PvD_T3_i2vJ3QRwiAn9A
Raleigh	['Bloomington', 'Richardson', 'Hannibal', 'Johnson City', 'Augusta']	[0.9940037131309509, 0.00599485170096159, 1.4651760693595861e-06, 1.0161752328485818e-08, 1.2648476710452883e-09]	a7lavSktGC0E7QLJut0fRQ
Raleigh	['Raleigh', 'Atlanta', 'Greenville', 'Nashville', 'Washington']	[0.6401368379592896, 0.3598631024360657, 1.945103189626707e-09, 3.3958317928461934e-13, 1.5249847351160757e-14]	6JbCVDXRUHJLmkDAaH7-vQ
Raleigh	['Raleigh', 'Augusta', 'Greer', 'Greenville', 'Atlanta']	[0.9992305040359497, 0.000763017509598285, 6.481026957771974e-06, 4.30410698401551e-13, 2.913933628386682e-16]	rgvwAaPtuvVCBhEl0FIK_w
Raleigh	['Raleigh', 'Atlanta', 'Nashville', 'Knoxville', 'Asheville']	[1.0, 2.627589534842656e-10, 2.3498745364753423e-16, 5.380629262015876e-20, 1.5083541534676426e-21]	Y1nI8fZTXzOdKRTRTkoDpw
Raleigh	['Augusta', 'Raleigh', 'Greer', 'Greenville', 'Atlanta']	[0.614913284778595, 0.27341628074645996, 0.10707134753465652, 0.004599057603627443, 1.4113626132527288e-15]	mPIFBHAFZy0mhnwQZdB6ag
Raleigh	['Raleigh', 'Atlanta', 'Nashville', 'Greenville', 'Augusta']	[0.9999923706054688, 7.1206168286153115e-06, 4.541373925803782e-07, 1.0242370285240554e-09, 8.283222740525231e-13]	X-QJqFyjnzfYLIXeihn-TQ
Raleigh	['Atlanta', 'Augusta', 'Greer', 'Raleigh', 'Durham']	[1.0, 6.255286434704989e-16, 1.5153883971011443e-16, 5.1895243680045574e-20, 4.943655707551996e-25]	6yogCekg2kNoq6E690EV2g
Raleigh	['Atlanta', 'Augusta', 'Raleigh', 'Greer', 'Greenville']	[0.9999088048934937, 9.062535536941141e-05, 6.45425188849913e-07, 8.064482415193197e-11, 3.859735881600601e-13]	0URAyUU5DbWOBTyTg03gRA
Raleigh	['Raleigh', 'Greenville', 'Atlanta', 'Greer', 'Augusta']	[0.996557891368866, 0.002977290889248252, 0.0004646791494451463, 1.6030641347697383e-07, 2.0838107281373475e-11]	n21DtE_ZQhwsXXk5_aJ2wg
Raleigh	['Raleigh', 'Atlanta', 'Augusta', 'Greenville', 'Greer']	[0.9999998807907104, 9.400369549439347e-08, 2.7202598758692314e-17, 3.8054492548116055e-21, 1.1096478475588981e-21]	nDMUjByoqmOuWO0qRECoRQ
Raleigh	['Atlanta', 'Raleigh', 'Nashville', 'Dallas', 'Knoxville']	[0.9999308586120605, 6.791197665734217e-05, 1.2121486179239582e-06, 4.240348577908698e-13, 7.044765081380135e-16]	WdQ8qASD-9c0-GGgJ1bv3Q
Raleigh	['Augusta', 'Greer', 'Raleigh', 'Atlanta', 'Greenville']	[0.9982876181602478, 0.0017122639110311866, 6.951913888997296e-08, 4.406275899704326e-10, 3.2049643494680424e-10]	-1XzbAsVqZhTy5zGZklT7g
Raleigh	['Atlanta', 'Augusta', 'Greer', 'Raleigh', 'Greenville']	[1.0, 1.582201133076746e-14, 8.954786578593311e-15, 4.7727487546252243e-17, 3.7635134595771544e-20]	15J4Gi_5EfzE6P1qH7SgmA
Raleigh	['Raleigh', 'Washington', 'Asheville', 'Greenville', 'Greer']	[1.0, 4.506245781677966e-19, 2.5029535933866575e-25, 3.5082641259344736e-26, 4.09260065034039e-28]	CmsUpdGJF4Ivhhkec4hgiA
Raleigh	['Raleigh', 'Atlanta', 'Washington', 'Greenville', 'Augusta']	[0.7218044996261597, 0.27819550037384033, 4.651979214169433e-13, 2.0537873558623057e-19, 4.006392193429028e-26]	_GcuO2e7T77WGJPJKhksMw
Raleigh	['Raleigh', 'Greenville', 'Washington', 'Asheville', 'Augusta']	[1.0, 3.5289675336407002e-15, 1.6182504900289304e-16, 8.815025327316653e-20, 3.4567574068209855e-20]	03WUGsXzIJuynM7_YktS-Q
Raleigh	['Raleigh', 'Atlanta', 'Durham', 'Nashville', 'Augusta']	[0.9999996423721313, 4.0264117728838755e-07, 6.199662856393595e-19, 4.918775188429202e-22, 6.693709448386092e-23]	TI83AS_3fEz-DW9tQUvYaA
Raleigh	['Raleigh', 'Atlanta', 'Durham', 'Asheville', 'Savannah']	[1.0, 1.4496274181041713e-09, 5.216503895510982e-10, 2.549875024668302e-12, 1.0843774744242682e-13]	rDw40PGZA0fTWrHwGSaFBg
Raleigh	['Atlanta', 'Augusta', 'Greer', 'Raleigh', 'Durham']	[1.0, 1.0062707572808623e-17, 4.682798492685009e-22, 6.4624956581293524e-24, 1.8376063457478065e-29]	hDnz3QL3NucQu7F3gs9Wiw
Raleigh	['Greer', 'Greenville', 'Augusta', 'Johnson City', 'Atlanta']	[0.9999889135360718, 1.1096108210040256e-05, 1.7693080345011075e-13, 5.712287197076615e-14, 1.7455190101512367e-17]	BrBvSXR16b4P8qFZwo274Q
Raleigh	['Greer', 'Atlanta', 'Greenville', 'Augusta', 'Orange']	[0.9999372959136963, 6.07964611845091e-05, 1.964764123840723e-06, 6.630837805915446e-12, 2.0046562066583506e-12]	feXrvAg3OIhKo2ENsKi5Fw
Raleigh	['Raleigh', 'Atlanta', 'Greer', 'Augusta', 'Greenville']	[0.9999392032623291, 3.420071516302414e-05, 2.060560836980585e-05, 5.9784842960652895e-06, 4.241996265363923e-08]	a65chFCEp-GAmy1mKPiv0g
Raleigh	['Raleigh', 'Asheville', 'Greenville', 'Nashville', 'Knoxville']	[1.0, 2.49973314075079e-14, 6.962155877093445e-18, 3.8889098399136453e-20, 1.1614430863953557e-20]	eEWMleyStWeoVztIhznRdQ
Raleigh	['Raleigh', 'Asheville', 'Greenville', 'Savannah', 'Nashville']	[1.0, 1.2457689102518543e-08, 7.121876005600214e-11, 4.321524827441761e-14, 3.19772705428056e-17]	YBBCKiyhZ1bejnQXx3fYNQ
Raleigh	['Raleigh', 'Atlanta', 'Greenville', 'Greer', 'Augusta']	[1.0, 2.6175768219616202e-09, 2.8716677431098766e-16, 2.15296129652495e-18, 4.9359022295839895e-21]	-kTjR_URcZd8XlDxeN1S8w
Raleigh	['Atlanta', 'Savannah', 'Augusta', 'Raleigh', 'Washington']	[1.0, 1.2692129051304058e-35, 9.485484593310261e-39, 1.6245253096917604e-41, 7.653892212142151e-42]	ZEUL17929TcUJVBeUH6nEg
Raleigh	['Johnson City', 'Augusta', 'Greer', 'Washington', 'Greenville']	[0.9856367111206055, 0.012552822008728981, 0.0016969742719084024, 6.553431740030646e-05, 4.7564099077135324e-05]	1KNjJ6ictWM19wUCYrAnXw
Raleigh	['Raleigh', 'Greenville', 'Durham', 'Greer', 'Augusta']	[0.9996581077575684, 0.0003418577543925494, 2.3375903643318985e-11, 8.763536229160207e-13, 1.5474225362448885e-13]	xHjZJK-wrHBA0lK7rNESBA
Raleigh	['Augusta', 'Greenville', 'Greer', 'Washington', 'Charter Township of Clinton']	[0.9999992847442627, 6.937507350812666e-07, 2.1088719659445587e-09, 1.953617649597117e-11, 8.842866082393527e-14]	8PN0Xxuh-kzlu3CkV3gBrw
Raleigh	['Greenville', 'Asheville', 'Raleigh', 'Atlanta', 'Knoxville']	[0.8793550133705139, 0.12063127011060715, 1.3768300050287507e-05, 1.5574722067590585e-11, 2.389262399038472e-12]	yc3U6OHJX7ZiNGlboUIywg
Raleigh	['Augusta', 'Raleigh', 'Orange', 'Greenville', 'Greer']	[0.96308434009552, 0.03691565990447998, 6.280710673767231e-11, 5.169683431338612e-11, 1.6208161549013944e-11]	-8bUSOWwUOqchPCOaK1tlQ
Raleigh	['Raleigh', 'Augusta', 'Greenville', 'Greer', 'Atlanta']	[1.0, 2.9036086035549857e-11, 1.4872026610972082e-14, 7.17629521616598e-15, 9.516491935102667e-20]	JQuxoKttMdXQT7MhgOf18A
Raleigh	['Greenville', 'Raleigh', 'Augusta', 'Greer', 'Washington']	[0.9994567036628723, 0.0005357274785637856, 7.653177817701362e-06, 2.4836539935790825e-08, 2.6831210864219912e-11]	A-AMtaZJqHKzlpZnsejC-A
Raleigh	['Augusta', 'Atlanta', 'Raleigh', 'Greer', 'Helena']	[0.9374051690101624, 0.05596666410565376, 0.006456111557781696, 0.00017206004122272134, 5.310017291322577e-13]	7T-mwXzF6EPfASQY5JQDrQ
Raleigh	['Nashville', 'Washington', 'Raleigh', 'Knoxville', 'Greenville']	[0.9999068975448608, 6.913784454809502e-05, 2.3997166863409802e-05, 4.8034460853330074e-09, 2.0296069851350775e-15]	_5RzuQUYSgAxjgvNTVjnSA
Raleigh	['Atlanta', 'Raleigh', 'Augusta', 'Greer', 'Greenville']	[1.0, 4.552663668278001e-08, 1.3156781220047264e-09, 4.1723905951548935e-16, 9.467475021460364e-18]	igLDykuhP-t0dnkWAd-JWQ
Raleigh	['Augusta', 'Raleigh', 'Greer', 'Atlanta', 'Greenville']	[0.9566981792449951, 0.043294645845890045, 3.6123763038631296e-06, 3.5436955840850715e-06, 5.934329416756867e-12]	_sqs6BwNLmnp1yfeSrmBzQ
Raleigh	['Raleigh', 'Augusta', 'Greenville', 'Greer', 'Durham']	[0.9999377727508545, 6.223634409252554e-05, 5.304291228469538e-09, 7.299885002032269e-11, 1.0813618230021138e-11]	1_3UcarAF988i5Vxj6wZBQ
Raleigh	['Raleigh', 'Atlanta', 'Greenville', 'Durham', 'Augusta']	[1.0, 8.589778666134862e-09, 2.655687576449831e-15, 1.0061272440295237e-20, 7.183739745289798e-24]	1Jo5QNfv9GVBpBvgOOs92g
Raleigh	['Atlanta', 'Raleigh', 'Augusta', 'Greer', 'Greenville']	[0.999991774559021, 8.168308340827934e-06, 4.6000308596971795e-12, 3.1550077220915407e-13, 4.624033922761256e-17]	ksrEsOzPwcTnoF3zlBB5FA
Raleigh	['Raleigh', 'Greenville', 'Atlanta', 'Knoxville', 'Johnson City']	[1.0, 2.163229595453231e-08, 1.237519953619366e-20, 2.2992086301030055e-23, 8.435659438077602e-25]	AdlDAV7jK7dJ0_WBrbsZLQ
Raleigh	['Raleigh', 'Greenville', 'Durham', 'Savannah', 'Greer']	[0.99998939037323, 1.0561844646872487e-05, 2.414713096143828e-09, 1.5553015542124626e-09, 3.3668620669224936e-10]	bLWgrvnVzbhSonuDPxs6IA
Raleigh	['Raleigh', 'Atlanta', 'Greenville', 'Asheville', 'Durham']	[1.0, 6.660683831739844e-13, 1.1686395657180627e-33, 1.4250948493906832e-34, 1.0998916754412384e-36]	nNP-BhXEMTMpNh62_TnzZQ
Raleigh	['Raleigh', 'Greenville', 'Asheville', 'Washington', 'Durham']	[1.0, 3.9282618824465487e-10, 1.6491334339785446e-11, 3.4685123696809317e-13, 1.5640646012529907e-16]	gznKFSJDeX8cVX9xSNoo-Q
Raleigh	['Raleigh', 'Atlanta', 'Richardson', 'Augusta', 'Greer']	[1.0, 6.045693279332909e-09, 1.620398086543684e-11, 2.0922052941232365e-18, 5.836698200803829e-20]	52oJRRSw_VR-Furzd0wzmw
Raleigh	['Greer', 'Atlanta', 'Augusta', 'Greenville', 'Raleigh']	[0.9556177854537964, 0.04438222199678421, 2.478833138752634e-09, 4.926789878845206e-12, 1.5381604436182546e-19]	EaIAwyKXY8AUfEX7s2SHjw
Raleigh	['Raleigh', 'Augusta', 'Greenville', 'Greer', 'Atlanta']	[1.0, 2.7877658514974257e-10, 8.837746615260322e-14, 6.043764393028755e-14, 1.231776487720885e-16]	VVor4PezsGXAZVg4lBx-jw
Raleigh	['Raleigh', 'Atlanta', 'Greer', 'Durham', 'Augusta']	[1.0, 7.256677795827466e-15, 1.0209394638609342e-19, 5.3845716177400006e-20, 6.088373561776766e-23]	rw6IFokSt3Y5Wza2Xn9mrg
Raleigh	['Nashville', 'Raleigh', 'Sacramento', 'Knoxville', 'Atlanta']	[0.9995183944702148, 0.00048155878903344274, 5.906360741204236e-16, 1.1856442940865575e-16, 4.5549137181595897e-17]	mbHrhX7UxgXeaf40IHAvnA
Raleigh	['Raleigh', 'Greer', 'Atlanta', 'Augusta', 'Greenville']	[0.9999876022338867, 1.0397445294074714e-05, 1.1472492360553588e-06, 9.071611088984355e-07, 8.721507405162754e-10]	E3WbwW2PPlC67sCro3rLvA
Raleigh	['Greer', 'Huntington', 'Durham', 'Augusta', 'Greenville']	[0.9674925208091736, 0.021349919959902763, 0.009479464963078499, 0.0013879567850381136, 0.0002874982019420713]	3SNf44j8VogcUGLGd9BtMQ
Raleigh	['Raleigh', 'Greer', 'Atlanta', 'Augusta', 'Greenville']	[1.0, 1.5921962415177404e-08, 1.4183344276830212e-08, 7.535960744320391e-10, 7.1195089754172436e-12]	IY-TKLqSfbUl8zZJxZLJxg
Raleigh	['Raleigh', 'Greenville', 'Augusta', 'Greer', 'Atlanta']	[1.0, 2.635190437917461e-16, 9.379761616485854e-18, 5.495131415191102e-20, 6.3848670118901735e-24]	nRNSny4mpcgodDhrpbObbA
Raleigh	['Greenville', 'Raleigh', 'Greer', 'Augusta', 'Johnson City']	[0.9983865022659302, 0.0016131559386849403, 3.41072194487424e-07, 2.5710403250833735e-10, 1.868362155355415e-18]	3ZrreOenEqQP_AtM7_eo5A
Yuma	['Yuma', 'Safford', 'Sierra Vista', 'Rancho Cordova', 'Buckeye']	[0.9999001026153564, 9.988763486035168e-05, 2.3382758840284623e-08, 1.3295289348624895e-13, 1.3314548121017912e-17]	ULIFMPA_aIj8sIqSJmcAOg
Yuma	['Rancho Cordova', 'Yuma', 'Safford', 'Anaheim', 'Hayward']	[0.9999969005584717, 3.1111608223000076e-06, 1.703399574171094e-11, 3.887726945928094e-12, 2.853189256038502e-12]	lMM0xujfjCjoAzbC0UXeGQ
Yuma	['Rancho Cordova', 'Yuma', 'Tucumcari City Limit', 'Clovis', 'Fullerton']	[0.9999997615814209, 1.014067478877223e-07, 8.495636194538747e-08, 2.1838725272615989e-10, 1.1087609996796033e-10]	4XaDprfUUcQCkA-1WLum6g
Yuma	['Yuma', 'Safford', 'Bullhead City', 'Palm Springs', 'Sierra Vista']	[0.9728489518165588, 0.02714487724006176, 5.893526122235926e-06, 2.001876282520243e-07, 4.025976774180151e-11]	CCVEOStyWx0rta1ENPbhFg
Yuma	['Safford', 'Yuma', 'Palm Springs', 'Kingman', 'Sierra Vista']	[1.0, 3.259803804667172e-08, 1.1731281744642441e-11, 2.647730775948154e-12, 2.9025050363458535e-16]	c1m4DYA0T1tf8KPshkAxfw
Yuma	['Bullhead City', 'Safford', 'Lake Havasu City', 'Yuma', 'Kingman']	[0.9245266914367676, 0.05835564434528351, 0.01711670123040676, 9.586208307155175e-07, 3.309401086504238e-10]	666jt_k_zSPVFE5WLTwGZg
Yuma	['Yuma', 'Safford', 'Phoenix', 'Sierra Vista', 'Bullhead City']	[0.987255334854126, 0.012744185514748096, 4.941657039125857e-07, 4.041338010768447e-12, 4.85683325154862e-13]	Y8bVzTUar0ri7DguWnkbvw
Yuma	['Safford', 'Kingman', 'Sierra Vista', 'Bullhead City', 'Yuma']	[0.999961256980896, 3.877900599036366e-05, 1.238988512480832e-12, 2.458339064134946e-15, 3.177165792707105e-16]	vMYD-kuAuND9BXjWqceg9g
Yuma	['Safford', 'Bullhead City', 'Lake Havasu City', 'Kingman', 'Yuma']	[0.9998668432235718, 0.00010448317334521562, 2.8632186513277702e-05, 1.0420537696620435e-11, 7.585303912760466e-12]	6uc1bfcWPCzdS0KolvS_jA
Yuma	['Safford', 'Kingman', 'Sierra Vista', 'Bullhead City', 'Show Low']	[0.9999998807907104, 9.4325535826556e-08, 6.699548780074704e-19, 2.660264807252763e-19, 6.773095020981476e-26]	fRQuLfhCzu0_g2t3Ra_y_Q
Yuma	['Yuma', 'Safford', 'Sierra Vista', 'Kingman', 'Buckeye']	[0.6068837642669678, 0.39288732409477234, 0.0002289337571710348, 6.582050876557943e-11, 2.019783435826001e-14]	3RarH_Pt2BNA2r8qpCD0bA
Yuma	['Bullhead City', 'Safford', 'Lake Havasu City', 'Yuma', 'Kingman']	[0.6141178607940674, 0.38587990403175354, 1.6327489902323578e-06, 6.388866040651919e-07, 1.1782038018826047e-12]	gWkhnpehjXN62HkUn84irA
Yuma	['Kingman', 'Safford', 'Bullhead City', 'Yuma', 'Sierra Vista']	[0.5589439868927002, 0.4410559833049774, 5.739299036022771e-10, 8.965083958133082e-15, 1.5576591054699902e-24]	lLCQspq2zk3T4YeUvLtkWA
Yuma	['Yuma', 'Tucumcari City Limit', 'Rancho Cordova', 'San Jose', 'Sierra Vista']	[1.0, 1.618020856186675e-10, 1.7897955253282083e-12, 3.9822556060012393e-13, 1.8140519739574118e-13]	d7yUI9_2zt0g--N78Qq9JQ
Yuma	['Safford', 'Bullhead City', 'Kingman', 'Sierra Vista', 'Yuma']	[0.8237704038619995, 0.17622780799865723, 1.6448580026917625e-06, 1.1109681707921482e-07, 1.6950293599271582e-11]	ayxkqQqMDchR941elU1dvA
Yuma	['Yuma', 'Safford', 'Phoenix', 'Sierra Vista', 'Kingman']	[0.9999841451644897, 1.5849320334382355e-05, 1.180107539466846e-10, 7.174138887122705e-12, 8.360385273615753e-14]	e2fWoeiOA2e9B9f7PrBWLA
Yuma	['Safford', 'Yuma', 'Palm Springs', 'Bullhead City', 'Sierra Vista']	[0.999987006187439, 1.2844609955209307e-05, 1.1569208169248668e-07, 6.797172416930786e-14, 1.0289826123463389e-15]	aUtvcVe8JCq-cy69wlt9qA
Yuma	['Phoenix', 'Safford', 'Yuma', 'Sierra Vista', 'Kingman']	[0.9952257871627808, 0.004742356017231941, 3.1884581403573975e-05, 1.1717750901529822e-11, 2.2468385658946932e-12]	ggWCCpnTIuGMxx-dNkWhSA
Yuma	['Rancho Cordova', 'Phoenix', 'Yuma', 'Sierra Vista', 'Anaheim']	[0.9997547268867493, 0.00018481371807865798, 6.0435766499722376e-05, 3.562098882525788e-08, 1.773837610130613e-08]	gsXwPToJvoAawQhuEku1qA
Yuma	['Phoenix', 'Yuma', 'Safford', 'Buckeye', 'Palm Springs']	[0.9608197808265686, 0.03918019309639931, 1.7240210647972987e-10, 1.2124820591985497e-10, 4.994305208110006e-13]	BaBRWvGvSfYcP9IaCBOMXw
Yuma	['Yuma', 'Safford', 'Phoenix', 'Bullhead City', 'Lake Havasu City']	[0.9999842643737793, 1.5018204067018814e-05, 6.806960755056934e-07, 3.475591381892556e-16, 3.1866583850678656e-16]	fdL_K_X-DwqlN66uPouVXQ
Yuma	['Clovis', 'Kingman', 'Safford', 'Sierra Vista', 'Rancho Cordova']	[0.9999673366546631, 3.1642968679079786e-05, 8.982722192740766e-07, 6.057664592162837e-08, 6.446600586684781e-09]	wDxk2zahDJXfe8oCHckuKw
Yuma	['Rancho Cordova', 'Hayward', 'Clovis', 'San Jose', 'Sacramento']	[0.999752938747406, 0.00024696168839000165, 1.1173407443720862e-07, 1.8319983030590237e-10, 1.63544629228074e-11]	2QOumgUMybDakSG0WxlUZA
Yuma	['Yuma', 'Safford', 'Rancho Cordova', 'Sierra Vista', 'Buckeye']	[0.9999982118606567, 1.4950326203688746e-06, 1.6759987886416639e-07, 2.1573583808276453e-08, 4.054793389940414e-09]	bVT9qWbILmdEMDBqEjmPrg
Yuma	['Safford', 'Yuma', 'Palm Springs', 'Bullhead City', 'Sierra Vista']	[0.9999990463256836, 9.486788030699245e-07, 1.0438786120225974e-11, 2.693695093369808e-12, 1.4116247911257276e-14]	2l8cGLDLelLzBGQu4YSX-A
Yuma	['Yuma', 'Clovis', 'San Jose', 'Hayward', 'Sierra Vista']	[1.0, 1.9868671518370586e-20, 3.635509683165274e-21, 2.3276526193169957e-22, 4.585938427318501e-23]	xwSFkKM8GhtcXX8qY-JVAg
Yuma	['Yuma', 'Rancho Cordova', 'Sierra Vista', 'Phoenix', 'Clovis']	[0.999990701675415, 8.352822987944819e-06, 9.09575646801386e-07, 8.654690297760226e-09, 4.3646347647197103e-10]	r9TySXMnEhArs3DEcJmx-A
Yuma	['Safford', 'Yuma', 'Phoenix', 'Kingman', 'Sierra Vista']	[0.9957655668258667, 0.0042337714694440365, 3.9690672792858095e-07, 2.836391388427728e-07, 4.750720216523119e-12]	2PQdUzrsMq3mjS6rmP_N6A
Yuma	['Palm Springs', 'Safford', 'Lake Havasu City', 'Bullhead City', 'Yuma']	[1.0, 6.547421567588974e-13, 1.989868222656405e-15, 1.4869351045649942e-15, 1.2242024249856554e-15]	32d-kD9JmYD1E6SHMVZclQ
Yuma	['Safford', 'Yuma', 'Kingman', 'Bullhead City', 'Buckeye']	[0.9999948740005493, 5.145104751136387e-06, 1.0455604437797916e-10, 1.9657818878891634e-16, 6.913868174859896e-19]	wr6bU3B0xdIHz7kxaoE79A
Yuma	['Safford', 'Phoenix', 'Kingman', 'Yuma', 'Bullhead City']	[0.9816474914550781, 0.01565856859087944, 0.0026686652563512325, 2.527429569454398e-05, 1.221049511501704e-10]	weJe7OZwfGfIrINJrZoJYA
Yuma	['Safford', 'Yuma', 'Kingman', 'Bullhead City', 'Sierra Vista']	[1.0, 5.740115956338887e-13, 4.1177445292605783e-16, 5.363397732763204e-19, 1.8350979675165828e-22]	4hB292-5lDIUV2OGirfgag
Yuma	['Safford', 'Bullhead City', 'Yuma', 'Palm Springs', 'Kingman']	[0.6206792593002319, 0.2895425260066986, 0.08976729959249496, 1.0918734915321693e-05, 4.569774766927104e-11]	wsXG78rhxYPuVk9wWeIgWA
Yuma	['Safford', 'Kingman', 'Sierra Vista', 'Show Low', 'Yuma']	[1.0, 6.337033675585246e-11, 1.6321603790725447e-11, 2.1270061178937233e-14, 1.6307877687883761e-15]	UULaupVUtGSzS5tAccimNw
Yuma	['Safford', 'Yuma', 'Kingman', 'Sierra Vista', 'Bullhead City']	[1.0, 2.4921428476432084e-08, 1.3079161365059377e-10, 5.453330049730888e-18, 6.163109082734152e-21]	2CyKCvJdsjGrGa39sm7vVw
